|NAME                     |ADDRESS                  |CONSUMER_COUNT |MESSAGE_COUNT |MESSAGES_ADDED |DELIVERING_COUNT |MESSAGES_ACKED |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.ONBOARDCUSTOMER.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.ONBOARDCUSTOMER.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.ONBOARDCUSTOMER.V1_2|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.ONBOARDCUSTOMER.V1_2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.ONBOARDCUSTOMERADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.ONBOARDCUSTOMERADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.ONBOARDCUSTOMERCORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.ONBOARDCUSTOMERCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PARTYAUTHENTICATION.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PARTYAUTHENTICATION.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PARTYDATAMANAGEMENT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PARTYDATAMANAGEMENT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PARTYDATAMANAGEMENT.V1_2|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PARTYDATAMANAGEMENT.V1_2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PARTYDATAMANAGEMENTADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PARTYDATAMANAGEMENTADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PARTYDATAMANAGEMENTCORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PARTYDATAMANAGEMENTCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PARTYPROFILE.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PARTYPROFILE.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PAYMENTEXECUTIONCORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PAYMENTEXECUTIONCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PAYMENTORDER.V1_2|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PAYMENTORDER.V1_2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PAYMENTORDERBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PAYMENTORDERBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PAYMENTSEXECUTION.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PAYMENTSEXECUTION.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PAYMENTSEXECUTIONBATCH.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PAYMENTSEXECUTIONBATCH.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.POSITIONKEEPING.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.POSITIONKEEPING.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.POSITIONKEEPINGADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.POSITIONKEEPINGADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.POSITIONKEEPINGBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.POSITIONKEEPINGBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PRODUCTDESIGNBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PRODUCTDESIGNBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PRODUCTSERVICEAGENCY.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PRODUCTSERVICEAGENCY.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PROSPECTMANAGEMENT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PROSPECTMANAGEMENT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PROSPECTNOTIFICATIONBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.PROSPECTNOTIFICATIONBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.REFERENCEMANAGEMENT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.REFERENCEMANAGEMENT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.REFERENCEMANAGEMENTBATCH.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.REFERENCEMANAGEMENTBATCH.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.SERVICINGEVENTHISTORY.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.SERVICINGEVENTHISTORY.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.SERVICINGISSUE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.SERVICINGISSUE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.SYSTEMSOPERATIONS.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.SYSTEMSOPERATIONS.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.TOKENTRACKING.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.TOKENTRACKING.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.UPISWITCHADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E1.UPISWITCHADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.BIPADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.BIPADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.BRANCHNETWORKMANAGEMENT.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.BRANCHNETWORKMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CARDFACILITY.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CARDFACILITY.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CARDFACILITYADAPTER.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CARDFACILITYADAPTER.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CARDFACILITYBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CARDFACILITYBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CARDFACILITYCORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CARDFACILITYCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.COMPLIANCECHECKS.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.COMPLIANCECHECKS.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.COMPLIANCECHECKSADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.COMPLIANCECHECKSADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CONSUMERFINANCEDATASYNC.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CONSUMERFINANCEDATASYNC.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CONSUMERFINANCESERVICES.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CONSUMERFINANCESERVICES.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CONTACTDIALOGUE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CONTACTDIALOGUE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CORRESPONDENCEBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CORRESPONDENCEBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CUSTOMERACCESSENTITLEMENT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CUSTOMERACCESSENTITLEMENT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CUSTOMERACCESSENTITLEMENT.V1_2|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CUSTOMERACCESSENTITLEMENT.V1_2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CUSTOMERCASE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CUSTOMERCASE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CUSTOMEREVENTHISTORY.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CUSTOMEREVENTHISTORY.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CUSTOMERMASTER.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CUSTOMERMASTER.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CUSTOMERMASTERBATCH.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.CUSTOMERMASTERBATCH.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.DEPOSITACCOUNT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.DEPOSITACCOUNT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.DEPOSITACCOUNTADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.DEPOSITACCOUNTADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.DEPOSITACCOUNTBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.DEPOSITACCOUNTBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.DEPOSITACCOUNTCORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.DEPOSITACCOUNTCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.DOCUMENTSERVICES.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.DOCUMENTSERVICES.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.FINANCIALMESSAGEGATEWAY.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.FINANCIALMESSAGEGATEWAY.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.INFORMATIONPROVIDERADMIN.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.INFORMATIONPROVIDERADMIN.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.MONEYTHORADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.MONEYTHORADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.OFFERMANAGEMENT.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.OFFERMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.OFFERMANAGEMENTBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.OFFERMANAGEMENTBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.OFFERMANAGEMENTCORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.OFFERMANAGEMENTCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.OFFERMANAGEMENTCORRESPONDENCEBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.OFFERMANAGEMENTCORRESPONDENCEBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.OLIVEADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.OLIVEADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.ONBOARDCUSTOMER.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.ONBOARDCUSTOMER.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.ONBOARDCUSTOMER.V1_2|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.ONBOARDCUSTOMER.V1_2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.ONBOARDCUSTOMERADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.ONBOARDCUSTOMERADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.ONBOARDCUSTOMERCORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.ONBOARDCUSTOMERCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PARTYAUTHENTICATION.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PARTYAUTHENTICATION.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PARTYDATAMANAGEMENT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PARTYDATAMANAGEMENT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PARTYDATAMANAGEMENT.V1_2|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PARTYDATAMANAGEMENT.V1_2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PARTYDATAMANAGEMENTADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PARTYDATAMANAGEMENTADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PARTYDATAMANAGEMENTCORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PARTYDATAMANAGEMENTCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PARTYPROFILE.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PARTYPROFILE.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PAYMENTEXECUTIONCORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PAYMENTEXECUTIONCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PAYMENTORDER.V1_2|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PAYMENTORDER.V1_2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PAYMENTORDERBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PAYMENTORDERBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PAYMENTSEXECUTION.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PAYMENTSEXECUTION.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PAYMENTSEXECUTIONBATCH.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PAYMENTSEXECUTIONBATCH.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.POSITIONKEEPING.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.POSITIONKEEPING.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.POSITIONKEEPINGADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.POSITIONKEEPINGADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.POSITIONKEEPINGBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.POSITIONKEEPINGBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PRODUCTDESIGNBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PRODUCTDESIGNBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PRODUCTSERVICEAGENCY.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PRODUCTSERVICEAGENCY.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PROSPECTMANAGEMENT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PROSPECTMANAGEMENT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PROSPECTNOTIFICATIONBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.PROSPECTNOTIFICATIONBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.REFERENCEMANAGEMENT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.REFERENCEMANAGEMENT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.REFERENCEMANAGEMENTBATCH.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.REFERENCEMANAGEMENTBATCH.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.SERVICINGEVENTHISTORY.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.SERVICINGEVENTHISTORY.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.SERVICINGISSUE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.SERVICINGISSUE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.TOKENTRACKING.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.TOKENTRACKING.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.UPISWITCHADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E2.UPISWITCHADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E3.CARDFACILITY.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E3.CARDFACILITY.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E3.CUSTOMERACCESSENTITLEMENT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E3.CUSTOMERACCESSENTITLEMENT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E3.DEPOSITACCOUNT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E3.DEPOSITACCOUNT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E3.PARTYAUTHENTICATION.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E3.PARTYAUTHENTICATION.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E3.POSITIONKEEPING.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E3.POSITIONKEEPING.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E4.CARDFACILITY.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E4.CARDFACILITY.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E4.CUSTOMERACCESSENTITLEMENT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E4.CUSTOMERACCESSENTITLEMENT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E4.DEPOSITACCOUNT.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E4.DEPOSITACCOUNT.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E4.PARTYAUTHENTICATION.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E4.PARTYAUTHENTICATION.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E4.POSITIONKEEPING.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.BIN.E4.POSITIONKEEPING.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E1.CARDFACILITYBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E1.CARDFACILITYBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E1.CUSTOMERACCESSENTITLEMENT.V1_2|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E1.CUSTOMERACCESSENTITLEMENT.V1_2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E1.PARTYDATAMANAGEMENT.V1_2|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E1.PARTYDATAMANAGEMENT.V1_2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E1.UPISWITCHADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E1.UPISWITCHADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E2.CARDFACILITYBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E2.CARDFACILITYBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E2.CUSTOMERACCESSENTITLEMENT.V1_2|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E2.CUSTOMERACCESSENTITLEMENT.V1_2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E2.PARTYDATAMANAGEMENT.V1_2|SOI.RES.INT.IN.BSFDISPATCHER.EVENTS.E2.PARTYDATAMANAGEMENT.V1_2|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.BIPADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.BIPADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.BRANCHNETWORKMANAGEMENT.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.BRANCHNETWORKMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.BSFRETRYMGMT.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.BSFRETRYMGMT.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.CARDFACILITY.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.CARDFACILITY.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.CARDFACILITYADAPTER.V1_1|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.CARDFACILITYADAPTER.V1_1|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.CARDFACILITYBATCH.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.CARDFACILITYBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.CARDFACILITYCORRESPONDENCE.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.CARDFACILITYCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.COMPLIANCECHECKS.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.COMPLIANCECHECKS.V1_0|0              |0             |0              |0                |0              |
|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.COMPLIANCECHECKSADAPTER.V1_0|SOI.RES.INT.IN.BSFDISPATCHER.TXT.E1.COMPLIANCECHECKSADAPTER.V1_0|0              |0             |0              |0                |0              |
